__time,/amcl_pose/header/seq,/amcl_pose/header/stamp,/amcl_pose/pose/covariance[0;0],/amcl_pose/pose/covariance[0;1],/amcl_pose/pose/covariance[0;2],/amcl_pose/pose/covariance[0;3],/amcl_pose/pose/covariance[0;4],/amcl_pose/pose/covariance[0;5],/amcl_pose/pose/covariance[1;1],/amcl_pose/pose/covariance[1;2],/amcl_pose/pose/covariance[1;3],/amcl_pose/pose/covariance[1;4],/amcl_pose/pose/covariance[1;5],/amcl_pose/pose/covariance[2;2],/amcl_pose/pose/covariance[2;3],/amcl_pose/pose/covariance[2;4],/amcl_pose/pose/covariance[2;5],/amcl_pose/pose/covariance[3;3],/amcl_pose/pose/covariance[3;4],/amcl_pose/pose/covariance[3;5],/amcl_pose/pose/covariance[4;4],/amcl_pose/pose/covariance[4;5],/amcl_pose/pose/covariance[5;5],/amcl_pose/pose/pose/orientation/pitch_deg,/amcl_pose/pose/pose/orientation/roll_deg,/amcl_pose/pose/pose/orientation/w,/amcl_pose/pose/pose/orientation/x,/amcl_pose/pose/pose/orientation/y,/amcl_pose/pose/pose/orientation/yaw_deg,/amcl_pose/pose/pose/orientation/z,/amcl_pose/pose/pose/position/x,/amcl_pose/pose/pose/position/y,/amcl_pose/pose/pose/position/z,/odom/header/seq,/odom/header/stamp,/odom/pose/covariance[0;0],/odom/pose/covariance[0;1],/odom/pose/covariance[0;2],/odom/pose/covariance[0;3],/odom/pose/covariance[0;4],/odom/pose/covariance[0;5],/odom/pose/covariance[1;1],/odom/pose/covariance[1;2],/odom/pose/covariance[1;3],/odom/pose/covariance[1;4],/odom/pose/covariance[1;5],/odom/pose/covariance[2;2],/odom/pose/covariance[2;3],/odom/pose/covariance[2;4],/odom/pose/covariance[2;5],/odom/pose/covariance[3;3],/odom/pose/covariance[3;4],/odom/pose/covariance[3;5],/odom/pose/covariance[4;4],/odom/pose/covariance[4;5],/odom/pose/covariance[5;5],/odom/pose/pose/orientation/pitch_deg,/odom/pose/pose/orientation/roll_deg,/odom/pose/pose/orientation/w,/odom/pose/pose/orientation/x,/odom/pose/pose/orientation/y,/odom/pose/pose/orientation/yaw_deg,/odom/pose/pose/orientation/z,/odom/pose/pose/position/x,/odom/pose/pose/position/y,/odom/pose/pose/position/z,/odom/twist/covariance[0;0],/odom/twist/covariance[0;1],/odom/twist/covariance[0;2],/odom/twist/covariance[0;3],/odom/twist/covariance[0;4],/odom/twist/covariance[0;5],/odom/twist/covariance[1;1],/odom/twist/covariance[1;2],/odom/twist/covariance[1;3],/odom/twist/covariance[1;4],/odom/twist/covariance[1;5],/odom/twist/covariance[2;2],/odom/twist/covariance[2;3],/odom/twist/covariance[2;4],/odom/twist/covariance[2;5],/odom/twist/covariance[3;3],/odom/twist/covariance[3;4],/odom/twist/covariance[3;5],/odom/twist/covariance[4;4],/odom/twist/covariance[4;5],/odom/twist/covariance[5;5],/odom/twist/twist/angular/x,/odom/twist/twist/angular/y,/odom/twist/twist/angular/z,/odom/twist/twist/linear/x,/odom/twist/twist/linear/y,/odom/twist/twist/linear/z,/odometry/filtered/header/seq,/odometry/filtered/header/stamp,/odometry/filtered/pose/covariance[0;0],/odometry/filtered/pose/covariance[0;1],/odometry/filtered/pose/covariance[0;2],/odometry/filtered/pose/covariance[0;3],/odometry/filtered/pose/covariance[0;4],/odometry/filtered/pose/covariance[0;5],/odometry/filtered/pose/covariance[1;1],/odometry/filtered/pose/covariance[1;2],/odometry/filtered/pose/covariance[1;3],/odometry/filtered/pose/covariance[1;4],/odometry/filtered/pose/covariance[1;5],/odometry/filtered/pose/covariance[2;2],/odometry/filtered/pose/covariance[2;3],/odometry/filtered/pose/covariance[2;4],/odometry/filtered/pose/covariance[2;5],/odometry/filtered/pose/covariance[3;3],/odometry/filtered/pose/covariance[3;4],/odometry/filtered/pose/covariance[3;5],/odometry/filtered/pose/covariance[4;4],/odometry/filtered/pose/covariance[4;5],/odometry/filtered/pose/covariance[5;5],/odometry/filtered/pose/pose/orientation/pitch_deg,/odometry/filtered/pose/pose/orientation/roll_deg,/odometry/filtered/pose/pose/orientation/w,/odometry/filtered/pose/pose/orientation/x,/odometry/filtered/pose/pose/orientation/y,/odometry/filtered/pose/pose/orientation/yaw_deg,/odometry/filtered/pose/pose/orientation/z,/odometry/filtered/pose/pose/position/x,/odometry/filtered/pose/pose/position/y,/odometry/filtered/pose/pose/position/z,/odometry/filtered/twist/covariance[0;0],/odometry/filtered/twist/covariance[0;1],/odometry/filtered/twist/covariance[0;2],/odometry/filtered/twist/covariance[0;3],/odometry/filtered/twist/covariance[0;4],/odometry/filtered/twist/covariance[0;5],/odometry/filtered/twist/covariance[1;1],/odometry/filtered/twist/covariance[1;2],/odometry/filtered/twist/covariance[1;3],/odometry/filtered/twist/covariance[1;4],/odometry/filtered/twist/covariance[1;5],/odometry/filtered/twist/covariance[2;2],/odometry/filtered/twist/covariance[2;3],/odometry/filtered/twist/covariance[2;4],/odometry/filtered/twist/covariance[2;5],/odometry/filtered/twist/covariance[3;3],/odometry/filtered/twist/covariance[3;4],/odometry/filtered/twist/covariance[3;5],/odometry/filtered/twist/covariance[4;4],/odometry/filtered/twist/covariance[4;5],/odometry/filtered/twist/covariance[5;5],/odometry/filtered/twist/twist/angular/x,/odometry/filtered/twist/twist/angular/y,/odometry/filtered/twist/twist/angular/z,/odometry/filtered/twist/twist/linear/x,/odometry/filtered/twist/twist/linear/y,/odometry/filtered/twist/twist/linear/z
1666148775.916594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38385.000000,1663128330.944617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666148775.922498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43887.000000,1663128330.950617,23.852812,0.001674,0.000000,0.000000,0.000000,-0.000000,23.850116,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831286,0.000000,0.000000,-67.537819,-0.555845,9.618200,-6.793123,0.000000,0.000801,0.000000,0.000000,0.000000,0.000000,0.000000,0.001071,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000616,0.000000,0.000000,-0.000003,-0.002172,-0.000474,0.000000
1666148775.960726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38389.000000,1663128330.988617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666148775.964964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43891.000000,1663128330.994617,23.855013,0.001674,0.000000,0.000000,0.000000,-0.000000,23.852317,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831286,0.000000,0.000000,-67.537819,-0.555845,9.618197,-6.793114,0.000000,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000984,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000543,0.000000,0.000000,-0.000005,-0.001943,-0.000421,0.000000
1666148776.008642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38393.000000,1663128331.043617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666148776.012511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43895.000000,1663128331.038617,23.857213,0.001674,0.000000,0.000000,0.000000,-0.000000,23.854517,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831287,0.000000,0.000000,-67.537757,-0.555844,9.618196,-6.793112,0.000000,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000604,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000119,0.000000,0.000000,0.000001,-0.000473,-0.000329,0.000000
1666148776.052648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38396.000000,1663128331.076617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666148776.056646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38397.000000,1663128331.087617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666148776.060836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43899.000000,1663128331.082617,23.859414,0.001674,0.000000,0.000000,0.000000,-0.000000,23.856717,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831286,0.000000,0.000000,-67.537780,-0.555844,9.618188,-6.793109,0.000000,0.000425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000748,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000335,0.000000,0.000000,-0.000000,-0.001025,-0.000481,0.000000
1666148776.068910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38398.000000,1663128331.109617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.596075,0.000000,0.000000,-106.821446,-0.802929,6.878571,-4.801472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
